Iterations,Seconds,Score
1360000,14,18.534303
1370000,14,18.510177
1380000,14,18.501153
1390000,14,18.483529
1400000,14,18.473500
1410000,15,18.465461
1420000,15,18.446248
1430000,15,18.340124
1440000,15,18.335564
1450000,15,18.311594
1460000,15,18.299922
1470000,15,18.278568
1480000,15,18.256067
1490000,15,18.244325
1500000,15,18.243775
1510000,15,18.239206
1520000,16,18.237131
1530000,16,18.234971
1540000,16,18.227538
1550000,16,18.203022
1560000,16,18.157866
1570000,16,18.156664
1580000,16,18.154569
1590000,16,18.154569
1600000,16,18.153192
1610000,16,18.140695
1620000,16,18.139020
1630000,16,18.136846
1640000,17,18.126413
1650000,17,18.122361
1660000,17,18.121700
1670000,17,18.120004
1680000,17,18.094569
1690000,17,18.088572
1700000,17,18.074060
1710000,17,18.069552
1720000,17,18.062395
1730000,17,18.055361
1740000,18,18.028161
1750000,18,18.016487
1760000,18,18.009310
1770000,18,17.998565
1780000,18,17.990358
1790000,18,17.985868
1800000,18,17.984944
1810000,18,17.980509
1820000,18,17.963919
1830000,18,17.963771
1840000,19,17.959299
1850000,19,17.952229
1860000,19,17.951580
1870000,19,17.946253
1880000,19,17.942669
1890000,19,17.941684
1900000,19,17.938494
1910000,19,17.938326
1920000,19,17.930446
1930000,19,17.927861
1940000,19,17.920895
1950000,20,17.915806
1960000,20,17.906977
1970000,20,17.904408
1980000,20,17.904408
1990000,20,17.897902
2000000,20,17.897902
2010000,20,17.894480
2020000,20,17.894480
2030000,20,17.891662
2040000,20,17.879251
2050000,20,17.869749
2060000,21,17.865119
2070000,21,17.865119
2080000,21,17.864025
2090000,21,17.864025
2100000,21,17.862137
2110000,21,17.862137
2120000,21,17.861206
2130000,21,17.857499
2140000,21,17.857499
2150000,21,17.852342
2160000,21,17.852342
2170000,22,17.843396
2180000,22,17.837041
2190000,22,17.822247
2200000,22,17.816136
2210000,22,17.810055
2220000,22,17.809713
2230000,22,17.809689
2240000,22,17.808531
2250000,22,17.797864
2260000,22,17.794448
2270000,22,17.793372
2280000,23,17.774798
2290000,23,17.772824
2300000,23,17.767640
2310000,23,17.765137
2320000,23,17.764973
2330000,23,17.761257
2340000,23,17.753765
2350000,23,17.743566
2360000,23,17.736808
2370000,23,17.736808
2380000,23,17.734424
2390000,24,17.734424
2400000,24,17.713552
2410000,24,17.707537
2420000,24,17.707221
2430000,24,17.694063
2440000,24,17.689591
2450000,24,17.689517
2460000,24,17.685825
2470000,24,17.685825
2480000,24,17.662202
2490000,25,17.659223
2500000,25,17.659024
2510000,25,17.655540
2520000,25,17.629629
2530000,25,17.618213
2540000,25,17.617615
2550000,25,17.616026
2560000,25,17.608574
2570000,25,17.606532
2580000,25,17.597907
2590000,26,17.528445
2600000,26,17.485405
2610000,26,17.465914
2620000,26,17.455992
2630000,26,17.449846
2640000,26,17.448458
2650000,26,17.448402
2660000,26,17.447135
2670000,26,17.443844
2680000,26,17.441133
2690000,26,17.440482
2700000,27,17.440482
2710000,27,17.433460
2720000,27,17.422941
2730000,27,17.421190
2740000,27,17.416995
2750000,27,17.412849
2760000,27,17.412849
2770000,27,17.412809
2780000,27,17.408901
2790000,27,17.401618
2800000,28,17.381597
2810000,28,17.380708
2820000,28,17.378682
2830000,28,17.363366
2840000,28,17.363366
2850000,28,17.362755
2860000,28,17.355549
2870000,28,17.354459
2880000,28,17.349132
2890000,28,17.347439
2900000,28,17.342353
2910000,29,17.337840
2920000,29,17.334677
2930000,29,17.334677
2940000,29,17.334677
2950000,29,17.327142
2960000,29,17.318553
2970000,29,17.316102
2980000,29,17.300445
2990000,29,17.300445
3000000,29,17.296765
3010000,29,17.291413
3020000,30,17.286846
3030000,30,17.275192
3040000,30,17.275192
3050000,30,17.275192
3060000,30,17.274288
3070000,30,17.273010
3080000,30,17.273010
3090000,30,17.269193
3100000,30,17.264018
3110000,30,17.261898
3120000,30,17.257882
3130000,31,17.257882
3140000,31,17.250150
3150000,31,17.243184
3160000,31,17.243184
3170000,31,17.237090
3180000,31,17.228244
3190000,31,17.223073
3200000,31,17.219187
3210000,31,17.219187
3220000,31,17.205511
3230000,31,17.205511
3240000,32,17.205511
3250000,32,17.205511
3260000,32,17.205100
3270000,32,17.202838
3280000,32,17.202838
3290000,32,17.194708
3300000,32,17.193049
3310000,32,17.192302
3320000,32,17.192302
3330000,32,17.181001
3340000,32,17.181001
3350000,33,17.181001
3360000,33,17.177617
3370000,33,17.177617
3380000,33,17.175714
3390000,33,17.172396
3400000,33,17.171801
3410000,33,17.171801
3420000,33,17.171801
3430000,33,17.171129
3440000,33,17.170259
3450000,33,17.168660
3460000,34,17.168660
3470000,34,17.166086
3480000,34,17.166086
3490000,34,17.155283
3500000,34,17.139007
3510000,34,17.139007
3520000,34,17.133784
3530000,34,17.133784
3540000,34,17.130798
3550000,34,17.127444
3560000,34,17.127444
3570000,35,17.116256
3580000,35,17.108891
3590000,35,17.108285
3600000,35,17.108285
3610000,35,17.108285
3620000,35,17.102151
3630000,35,17.100685
3640000,35,17.083573
3650000,35,17.068681
3660000,35,17.060002
3670000,36,17.059362
3680000,36,17.056344
3690000,36,17.041926
3700000,36,17.041926
3710000,36,17.041926
3720000,36,17.041926
3730000,36,17.041926
3740000,36,17.041926
3750000,36,17.041926
3760000,36,17.041926
3770000,36,17.036961
3780000,37,17.033820
3790000,37,17.030216
3800000,37,17.030216
3810000,37,17.029750
3820000,37,17.029750
3830000,37,17.029179
3840000,37,17.029179
3850000,37,17.029179
3860000,37,17.028242
3870000,37,17.026878
3880000,37,17.007101
3890000,38,16.982700
3900000,38,16.982700
3910000,38,16.982700
3920000,38,16.982700
3930000,38,16.948059
3940000,38,16.939983
3950000,38,16.920787
3960000,38,16.908773
3970000,38,16.905138
3980000,38,16.905138
3990000,38,16.900089
4000000,39,16.900089
4010000,39,16.900089
4020000,39,16.900089
4030000,39,16.900089
4040000,39,16.900089
4050000,39,16.897408
4060000,39,16.897408
4070000,39,16.893593
4080000,39,16.881409
4090000,39,16.881409
4100000,39,16.869249
4110000,40,16.869249
4120000,40,16.869249
4130000,40,16.861833
4140000,40,16.860510
4150000,40,16.852129
4160000,40,16.852129
4170000,40,16.852129
4180000,40,16.852129
4190000,40,16.851536
4200000,40,16.851536
4210000,41,16.834216
4220000,41,16.834216
4230000,41,16.834216
4240000,41,16.831443
4250000,41,16.831443
4260000,41,16.830455
4270000,41,16.827594
4280000,41,16.820525
4290000,41,16.820525
4300000,41,16.810499
4310000,42,16.807721
4320000,42,16.798850
4330000,42,16.791556
4340000,42,16.787542
4350000,42,16.787542
4360000,42,16.785671
4370000,42,16.784290
4380000,42,16.784290
4390000,42,16.782633
4400000,42,16.782633
4410000,43,16.782633
4420000,43,16.776972
4430000,43,16.769860
4440000,43,16.755722
4450000,43,16.755722
4460000,43,16.755722
4470000,43,16.755722
4480000,43,16.751151
4490000,43,16.741919
4500000,43,16.741919
4510000,43,16.737930
4520000,44,16.737930
4530000,44,16.737930
4540000,44,16.737930
4550000,44,16.737507
4560000,44,16.737507
4570000,44,16.737507
4580000,44,16.731969
4590000,44,16.731969
4600000,44,16.731969
4610000,44,16.731969
4620000,44,16.731969
4630000,44,16.731969
4640000,45,16.731969
4650000,45,16.731969
4660000,45,16.724555
4670000,45,16.685801
4680000,45,16.683153
4690000,45,16.674263
4700000,45,16.674263
4710000,45,16.671374
4720000,45,16.671320
4730000,45,16.671320
4740000,45,16.671320
4750000,46,16.671320
4760000,46,16.671320
4770000,46,16.669395
4780000,46,16.669395
4790000,46,16.669395
4800000,46,16.667346
4810000,46,16.667346
4820000,46,16.667346
4830000,46,16.667181
4840000,46,16.667181
4850000,46,16.667181
4860000,47,16.664438
4870000,47,16.664438
4880000,47,16.664174
4890000,47,16.657492
4900000,47,16.653656
4910000,47,16.637587
4920000,47,16.634117
4930000,47,16.627899
4940000,47,16.622900
4950000,47,16.622900
4960000,48,16.622900
4970000,48,16.619968
4980000,48,16.619527
4990000,48,16.619527
5000000,48,16.614159
5010000,48,16.614159
5020000,48,16.614159
5030000,48,16.604683
5040000,48,16.604683
5050000,48,16.599709
5060000,49,16.599709
5070000,49,16.596425
5080000,49,16.594110
5090000,49,16.594110
5100000,49,16.593851
5110000,49,16.592667
5120000,49,16.592667
5130000,49,16.591236
5140000,49,16.591236
5150000,49,16.591236
5160000,49,16.591236
5170000,50,16.591236
5180000,50,16.591236
5190000,50,16.585525
5200000,50,16.584153
5210000,50,16.584015
5220000,50,16.584015
5230000,50,16.584015
5240000,50,16.575774
5250000,50,16.575774
5260000,50,16.574756
5270000,51,16.572893
5280000,51,16.572893
5290000,51,16.572724
5300000,51,16.572724
5310000,51,16.572724
5320000,51,16.572724
5330000,51,16.572724
5340000,51,16.571235
5350000,51,16.571235
5360000,51,16.569128
5370000,51,16.569128
5380000,51,16.569128
5390000,52,16.563373
5400000,52,16.563373
5410000,52,16.563373
5420000,52,16.561412
5430000,52,16.561412
5440000,52,16.560928
5450000,52,16.559527
5460000,52,16.559527
5470000,52,16.555184
5480000,52,16.552901
5490000,52,16.552901
5500000,53,16.547987
5510000,53,16.547987
5520000,53,16.547987
5530000,53,16.547987
5540000,53,16.547987
5550000,53,16.547987
5560000,53,16.547987
5570000,53,16.547987
5580000,53,16.547987
5590000,53,16.547987
5600000,53,16.547867
5610000,54,16.540226
5620000,54,16.540226
5630000,54,16.536698
5640000,54,16.534413
5650000,54,16.532813
5660000,54,16.532813
5670000,54,16.532813
5680000,54,16.531913
5690000,54,16.531913
5700000,54,16.531913
5710000,55,16.531913
5720000,55,16.531913
5730000,55,16.531913
5740000,55,16.531913
5750000,55,16.531913
5760000,55,16.531767
5770000,55,16.531767
5780000,55,16.531767
5790000,55,16.531051
5800000,55,16.531051
5810000,56,16.516370
5820000,56,16.516370
5830000,56,16.505393
5840000,56,16.505393
5850000,56,16.505393
5860000,56,16.505393
5870000,56,16.504732
5880000,56,16.502086
5890000,56,16.501731
5900000,56,16.499619
5910000,56,16.499619
5920000,56,16.496882
5930000,57,16.496176
5940000,57,16.491469
5950000,57,16.488232
5960000,57,16.488232
5970000,57,16.488232
5980000,57,16.487945
5990000,57,16.487945
6000000,57,16.483211
6010000,57,16.482694
6020000,57,16.482694
6030000,58,16.479475
6040000,58,16.479475
6050000,58,16.479475
6060000,58,16.476404
6070000,58,16.475745
6080000,58,16.475745
6090000,58,16.463454
6100000,58,16.462030
6110000,58,16.462030
6120000,58,16.462030
6130000,59,16.459623
6140000,59,16.459623
6150000,59,16.459623
6160000,59,16.457282
6170000,59,16.457282
6180000,59,16.457282
6190000,59,16.457282
6200000,59,16.454005
6210000,59,16.454005
6220000,59,16.450777
6230000,59,16.448370
6240000,60,16.448370
6250000,60,16.448352
6260000,60,16.445941
6270000,60,16.444021
6280000,60,16.442902
6290000,60,16.442902
6300000,60,16.442902
6310000,60,16.437195
6320000,60,16.393157
6330000,60,16.393157
6340000,61,16.393157
6350000,61,16.393009
6360000,61,16.393009
6370000,61,16.391080
6380000,61,16.390139
6390000,61,16.390139
6400000,61,16.390139
6410000,61,16.390139
6420000,61,16.388409
6430000,61,16.388409
6440000,62,16.388409
6450000,62,16.384821
6460000,62,16.384821
6470000,62,16.378053
6480000,62,16.378053
6490000,62,16.378053
6500000,62,16.375155
6510000,62,16.375155
6520000,62,16.374805
6530000,62,16.374805
6540000,62,16.374805
6550000,63,16.367908
6560000,63,16.367908
6570000,63,16.364501
6580000,63,16.363199
6590000,63,16.361773
6600000,63,16.361773
6610000,63,16.361766
6620000,63,16.360819
6630000,63,16.360819
6640000,63,16.360819
6650000,64,16.360819
6660000,64,16.360499
6670000,64,16.355619
6680000,64,16.355619
6690000,64,16.355619
6700000,64,16.355619
6710000,64,16.341149
6720000,64,16.341149
6730000,64,16.339577
6740000,64,16.337858
6750000,64,16.328759
6760000,65,16.328759
6770000,65,16.327886
6780000,65,16.327285
6790000,65,16.327285
6800000,65,16.324977
6810000,65,16.315808
6820000,65,16.315808
6830000,65,16.315808
6840000,65,16.315688
6850000,65,16.313839
6860000,66,16.313839
6870000,66,16.313839
6880000,66,16.313839
6890000,66,16.313839
6900000,66,16.313839
6910000,66,16.313004
6920000,66,16.313004
6930000,66,16.313004
6940000,66,16.313004
6950000,66,16.310597
6960000,67,16.310597
6970000,67,16.310597
6980000,67,16.310597
6990000,67,16.303805
7000000,67,16.303805
7010000,67,16.303805
7020000,67,16.303805
7030000,67,16.303805
7040000,67,16.303805
7050000,67,16.303805
7060000,67,16.298952
7070000,68,16.298952
7080000,68,16.294663
7090000,68,16.294007
7100000,68,16.294007
7110000,68,16.293172
7120000,68,16.293172
7130000,68,16.290508
7140000,68,16.289691
7150000,68,16.289691
7160000,68,16.289691
7170000,68,16.289691
7180000,68,16.289691
7190000,69,16.289691
7200000,69,16.289691
7210000,69,16.286011
7220000,69,16.283444
7230000,69,16.283444
7240000,69,16.278767
7250000,69,16.275813
7260000,69,16.267564
7270000,69,16.260924
7280000,69,16.260924
7290000,69,16.260924
7300000,70,16.260924
7310000,70,16.260637
7320000,70,16.257844
7330000,70,16.257844
7340000,70,16.256369
7350000,70,16.256369
7360000,70,16.256369
7370000,70,16.256084
7380000,70,16.255457
7390000,70,16.252858
7400000,71,16.252858
7410000,71,16.252858
7420000,71,16.248999
7430000,71,16.248999
7440000,71,16.248999
7450000,71,16.248999
7460000,71,16.248999
7470000,71,16.248999
7480000,71,16.247432
7490000,71,16.247432
7500000,71,16.244052
7510000,72,16.242774
7520000,72,16.241296
7530000,72,16.241296
7540000,72,16.241296
7550000,72,16.241296
7560000,72,16.241296
7570000,72,16.240621
7580000,72,16.240621
7590000,72,16.240621
7600000,73,16.240621
7610000,73,16.240621
