Iterations,Seconds,Score
3420000,28,15.616010
3430000,28,15.612822
3440000,28,15.610398
3450000,29,15.607869
3460000,29,15.605297
3470000,29,15.602274
3480000,29,15.602274
3490000,29,15.602149
3500000,29,15.602149
3510000,29,15.601701
3520000,29,15.601701
3530000,29,15.589823
3540000,29,15.587925
3550000,29,15.584650
3560000,29,15.579222
3570000,30,15.559556
3580000,30,15.559556
3590000,30,15.554925
3600000,30,15.554018
3610000,30,15.554018
3620000,30,15.542911
3630000,30,15.542911
3640000,30,15.542911
3650000,30,15.542911
3660000,30,15.542911
3670000,30,15.540724
3680000,31,15.540724
3690000,31,15.540724
3700000,31,15.538396
3710000,31,15.538396
3720000,31,15.535074
3730000,31,15.533643
3740000,31,15.533643
3750000,31,15.533643
3760000,31,15.533643
3770000,31,15.533473
3780000,31,15.531445
3790000,31,15.531445
3800000,31,15.531445
3810000,32,15.521622
3820000,32,15.517929
3830000,32,15.508184
3840000,32,15.507736
3850000,32,15.507736
3860000,32,15.505908
3870000,32,15.503893
3880000,32,15.502089
3890000,32,15.501265
3900000,32,15.501106
3910000,32,15.501106
3920000,32,15.487395
3930000,33,15.486678
3940000,33,15.482553
3950000,33,15.480357
3960000,33,15.480357
3970000,33,15.479795
3980000,33,15.478942
3990000,33,15.478022
4000000,33,15.474913
4010000,33,15.474913
4020000,33,15.469941
4030000,33,15.469941
4040000,33,15.469097
4050000,33,15.467112
4060000,34,15.467112
4070000,34,15.467112
4080000,34,15.465368
4090000,34,15.451791
4100000,34,15.447663
4110000,34,15.447663
4120000,34,15.447663
4130000,34,15.440367
4140000,34,15.440367
4150000,34,15.440367
4160000,34,15.439598
4170000,34,15.428468
4180000,34,15.427664
4190000,35,15.427664
4200000,35,15.427664
4210000,35,15.425387
4220000,35,15.425387
4230000,35,15.425387
4240000,35,15.423404
4250000,35,15.406472
4260000,35,15.406472
4270000,35,15.402816
4280000,35,15.401397
4290000,35,15.401397
4300000,35,15.400972
4310000,36,15.400723
4320000,36,15.400723
4330000,36,15.397667
4340000,36,15.397667
4350000,36,15.397667
4360000,36,15.397667
4370000,36,15.397667
4380000,36,15.397667
4390000,36,15.397667
4400000,36,15.397667
4410000,36,15.397667
4420000,36,15.394927
4430000,36,15.394927
4440000,37,15.394712
4450000,37,15.392846
4460000,37,15.390811
4470000,37,15.390811
4480000,37,15.390811
4490000,37,15.388912
4500000,37,15.388912
4510000,37,15.379359
4520000,37,15.379359
4530000,37,15.378449
4540000,37,15.378449
4550000,37,15.372018
4560000,37,15.372018
4570000,38,15.372018
4580000,38,15.372018
4590000,38,15.372018
4600000,38,15.372018
4610000,38,15.368665
4620000,38,15.368665
4630000,38,15.368004
4640000,38,15.368004
4650000,38,15.368004
4660000,38,15.368004
4670000,38,15.366183
4680000,38,15.366183
4690000,39,15.365189
4700000,39,15.353693
4710000,39,15.351717
4720000,39,15.351717
4730000,39,15.351717
4740000,39,15.351717
4750000,39,15.350568
4760000,39,15.349393
4770000,39,15.345574
4780000,39,15.325157
4790000,39,15.322280
4800000,39,15.315903
4810000,39,15.312307
4820000,40,15.312307
4830000,40,15.312307
4840000,40,15.309248
4850000,40,15.309248
4860000,40,15.307302
4870000,40,15.307302
4880000,40,15.307302
4890000,40,15.307302
4900000,40,15.307302
4910000,40,15.307302
4920000,40,15.307302
4930000,40,15.307302
4940000,41,15.306980
4950000,41,15.306980
4960000,41,15.306980
4970000,41,15.306980
4980000,41,15.306980
4990000,41,15.302906
5000000,41,15.302906
5010000,41,15.299120
5020000,41,15.299120
5030000,41,15.294923
5040000,41,15.294923
5050000,41,15.294923
5060000,41,15.294923
5070000,42,15.294923
5080000,42,15.294923
5090000,42,15.294923
5100000,42,15.294321
5110000,42,15.294321
5120000,42,15.293936
5130000,42,15.293936
5140000,42,15.292882
5150000,42,15.286242
5160000,42,15.286242
5170000,42,15.284829
5180000,42,15.284829
5190000,42,15.284829
5200000,43,15.284829
5210000,43,15.275562
5220000,43,15.275562
5230000,43,15.275562
5240000,43,15.275562
5250000,43,15.272585
5260000,43,15.266321
5270000,43,15.266321
5280000,43,15.266321
5290000,43,15.266321
5300000,43,15.266321
5310000,43,15.266171
5320000,43,15.260525
5330000,44,15.259650
5340000,44,15.255354
5350000,44,15.255354
5360000,44,15.255354
5370000,44,15.255025
5380000,44,15.255025
5390000,44,15.254654
5400000,44,15.254654
5410000,44,15.254654
5420000,44,15.248823
5430000,44,15.248823
5440000,44,15.246725
5450000,44,15.246109
5460000,45,15.245816
5470000,45,15.245816
5480000,45,15.245816
5490000,45,15.245816
5500000,45,15.245816
5510000,45,15.245816
5520000,45,15.245816
5530000,45,15.245816
5540000,45,15.245816
5550000,45,15.240976
5560000,45,15.240976
5570000,45,15.240976
5580000,46,15.240976
5590000,46,15.240976
5600000,46,15.240976
5610000,46,15.240976
5620000,46,15.240976
5630000,46,15.240976
5640000,46,15.240547
5650000,46,15.240343
5660000,46,15.240343
5670000,46,15.240097
5680000,46,15.240097
5690000,46,15.240097
5700000,46,15.240097
5710000,47,15.239989
5720000,47,15.236081
5730000,47,15.235671
5740000,47,15.235671
5750000,47,15.235671
5760000,47,15.235671
5770000,47,15.229685
5780000,47,15.229685
5790000,47,15.229685
5800000,47,15.228423
5810000,47,15.228423
5820000,47,15.226928
5830000,47,15.226928
5840000,48,15.226928
5850000,48,15.226928
5860000,48,15.224931
5870000,48,15.224931
5880000,48,15.224931
5890000,48,15.224931
5900000,48,15.224931
5910000,48,15.224931
5920000,48,15.224931
5930000,48,15.224669
5940000,48,15.223805
5950000,48,15.223805
5960000,49,15.223805
5970000,49,15.223805
5980000,49,15.215020
5990000,49,15.211891
6000000,49,15.211891
6010000,49,15.211891
6020000,49,15.206510
6030000,49,15.206510
6040000,49,15.206510
6050000,49,15.206510
6060000,49,15.206510
6070000,49,15.204050
6080000,49,15.199913
6090000,50,15.199042
6100000,50,15.199042
6110000,50,15.190672
6120000,50,15.190672
6130000,50,15.183182
6140000,50,15.183182
6150000,50,15.180588
6160000,50,15.180588
6170000,50,15.178306
6180000,50,15.178306
6190000,50,15.177735
6200000,50,15.175309
6210000,51,15.175262
6220000,51,15.175262
6230000,51,15.173424
6240000,51,15.165197
6250000,51,15.163232
6260000,51,15.158175
6270000,51,15.153727
6280000,51,15.150275
6290000,51,15.143651
6300000,51,15.143063
6310000,51,15.141867
6320000,51,15.130341
6330000,51,15.130341
6340000,52,15.130341
6350000,52,15.129602
6360000,52,15.128562
6370000,52,15.126932
6380000,52,15.126932
6390000,52,15.124872
6400000,52,15.121909
6410000,52,15.121909
6420000,52,15.120444
6430000,52,15.117411
6440000,52,15.117105
6450000,52,15.117105
6460000,53,15.117105
6470000,53,15.117105
6480000,53,15.117105
6490000,53,15.116608
6500000,53,15.112878
6510000,53,15.112402
6520000,53,15.112402
6530000,53,15.105740
6540000,53,15.100802
6550000,53,15.096944
6560000,53,15.096944
6570000,53,15.096944
6580000,53,15.094594
6590000,54,15.082696
6600000,54,15.082696
6610000,54,15.077032
6620000,54,15.076648
6630000,54,15.076648
6640000,54,15.071232
6650000,54,15.071232
6660000,54,15.071232
6670000,54,15.071232
6680000,54,15.068761
6690000,54,15.063503
6700000,54,15.055518
6710000,55,15.055518
6720000,55,15.055518
6730000,55,15.055518
6740000,55,15.055518
6750000,55,15.055518
6760000,55,15.055518
6770000,55,15.055518
6780000,55,15.052136
6790000,55,15.051695
6800000,55,15.049922
6810000,55,15.049922
6820000,55,15.046922
6830000,55,15.046922
6840000,56,15.046922
6850000,56,15.046922
6860000,56,15.046758
6870000,56,15.046758
6880000,56,15.041277
6890000,56,15.040768
6900000,56,15.040768
6910000,56,15.035102
6920000,56,15.035102
6930000,56,15.031857
6940000,56,15.022766
6950000,56,15.022766
6960000,56,15.022766
6970000,57,15.022766
6980000,57,15.022766
6990000,57,15.022766
7000000,57,15.021575
7010000,57,15.019831
7020000,57,15.019831
7030000,57,15.018235
7040000,57,15.018235
7050000,57,15.018235
7060000,57,15.018235
7070000,57,15.018235
7080000,57,15.018235
7090000,58,15.018235
7100000,58,15.016371
7110000,58,15.016371
7120000,58,15.016371
7130000,58,15.013541
7140000,58,15.013541
7150000,58,15.013541
7160000,58,15.013541
7170000,58,15.013541
7180000,58,15.013541
7190000,58,15.006555
7200000,58,15.006555
7210000,58,15.006555
7220000,59,15.006436
7230000,59,15.005699
7240000,59,15.002998
7250000,59,15.002998
7260000,59,15.000325
7270000,59,14.999593
7280000,59,14.998077
7290000,59,14.997665
7300000,59,14.996680
7310000,59,14.996680
7320000,59,14.996311
7330000,59,14.996311
7340000,59,14.995192
7350000,60,14.995192
7360000,60,14.994551
7370000,60,14.994551
7380000,60,14.994551
7390000,60,14.994551
7400000,60,14.994551
7410000,60,14.994386
7420000,60,14.994386
7430000,60,14.994386
7440000,60,14.994386
7450000,60,14.994386
7460000,60,14.994386
7470000,61,14.994149
7480000,61,14.994149
7490000,61,14.991794
7500000,61,14.991794
7510000,61,14.989363
7520000,61,14.987733
7530000,61,14.987733
7540000,61,14.987733
7550000,61,14.987733
7560000,61,14.982488
7570000,61,14.982278
7580000,61,14.976838
7590000,61,14.976838
7600000,62,14.974517
7610000,62,14.974517
7620000,62,14.974517
7630000,62,14.974517
7640000,62,14.974517
7650000,62,14.974517
7660000,62,14.973856
7670000,62,14.973856
7680000,62,14.973236
7690000,62,14.970369
7700000,62,14.970369
7710000,62,14.970272
7720000,63,14.969777
7730000,63,14.969777
7740000,63,14.968260
7750000,63,14.968260
7760000,63,14.967962
7770000,63,14.967250
7780000,63,14.963845
7790000,63,14.963196
7800000,63,14.963196
7810000,63,14.963190
7820000,63,14.963190
7830000,63,14.963190
7840000,63,14.963190
7850000,64,14.957822
7860000,64,14.956725
7870000,64,14.956725
7880000,64,14.956725
7890000,64,14.956725
7900000,64,14.956725
7910000,64,14.956725
7920000,64,14.956725
7930000,64,14.956725
7940000,64,14.956725
7950000,64,14.956725
7960000,64,14.956725
7970000,64,14.955420
7980000,65,14.955110
7990000,65,14.955110
8000000,65,14.952760
8010000,65,14.949264
8020000,65,14.949264
8030000,65,14.949264
8040000,65,14.944894
8050000,65,14.944894
8060000,65,14.943833
8070000,65,14.943161
8080000,65,14.942559
8090000,65,14.942559
8100000,65,14.942181
8110000,66,14.942181
8120000,66,14.942181
8130000,66,14.939687
8140000,66,14.939687
8150000,66,14.939687
8160000,66,14.939687
8170000,66,14.912090
8180000,66,14.912090
8190000,66,14.910250
8200000,66,14.910250
8210000,66,14.910250
8220000,66,14.910250
8230000,67,14.910250
8240000,67,14.909445
8250000,67,14.909445
8260000,67,14.909445
8270000,67,14.909445
8280000,67,14.909445
8290000,67,14.906243
8300000,67,14.906243
8310000,67,14.906243
8320000,67,14.903705
8330000,67,14.903705
8340000,67,14.903705
8350000,67,14.903705
8360000,68,14.899899
8370000,68,14.899899
8380000,68,14.899899
8390000,68,14.899899
8400000,68,14.899899
8410000,68,14.899899
8420000,68,14.899899
8430000,68,14.899899
8440000,68,14.899899
8450000,68,14.899899
8460000,68,14.899899
8470000,68,14.899899
8480000,68,14.899899
8490000,69,14.899899
8500000,69,14.899899
8510000,69,14.899899
8520000,69,14.899899
8530000,69,14.899899
8540000,69,14.896338
8550000,69,14.895328
8560000,69,14.895328
8570000,69,14.895328
8580000,69,14.895328
8590000,69,14.895328
8600000,69,14.895163
8610000,70,14.895163
8620000,70,14.895163
8630000,70,14.895163
8640000,70,14.895163
8650000,70,14.887066
8660000,70,14.881986
8670000,70,14.881986
8680000,70,14.881986
8690000,70,14.881986
8700000,70,14.881986
8710000,70,14.881986
8720000,70,14.881986
8730000,70,14.881986
8740000,71,14.881161
8750000,71,14.881161
8760000,71,14.881161
8770000,71,14.881161
8780000,71,14.876077
8790000,71,14.874226
8800000,71,14.874226
8810000,71,14.862131
8820000,71,14.862131
8830000,71,14.862131
8840000,71,14.862131
8850000,71,14.862131
8860000,71,14.858923
8870000,72,14.854318
8880000,72,14.837889
8890000,72,14.837889
8900000,72,14.826294
8910000,72,14.824702
8920000,72,14.797021
8930000,72,14.797021
8940000,72,14.792315
8950000,72,14.789192
8960000,72,14.789192
8970000,72,14.789192
8980000,72,14.787834
8990000,73,14.786566
9000000,73,14.785884
9010000,73,14.785884
9020000,73,14.785884
9030000,73,14.785884
9040000,73,14.784999
9050000,73,14.783310
9060000,73,14.783209
9070000,73,14.783209
9080000,73,14.779844
9090000,73,14.777436
9100000,73,14.777436
9110000,73,14.777373
9120000,74,14.777373
9130000,74,14.776701
9140000,74,14.776701
9150000,74,14.776701
9160000,74,14.776701
9170000,74,14.775421
9180000,74,14.773991
9190000,74,14.770106
9200000,74,14.768924
9210000,74,14.768924
9220000,74,14.766995
9230000,74,14.766995
9240000,75,14.766554
9250000,75,14.766554
9260000,75,14.766554
9270000,75,14.766554
9280000,75,14.766221
9290000,75,14.766221
9300000,75,14.766221
9310000,75,14.766221
9320000,75,14.763433
9330000,75,14.762173
9340000,75,14.761282
9350000,75,14.759362
9360000,75,14.759362
9370000,76,14.759362
9380000,76,14.754459
9390000,76,14.754459
9400000,76,14.753403
9410000,76,14.752742
9420000,76,14.752742
9430000,76,14.752742
9440000,76,14.752742
9450000,76,14.752742
9460000,76,14.752742
9470000,76,14.752742
9480000,76,14.751155
9490000,77,14.751155
9500000,77,14.751155
9510000,77,14.751155
9520000,77,14.741348
9530000,77,14.741348
9540000,77,14.741348
9550000,77,14.741348
9560000,77,14.741348
9570000,77,14.738071
9580000,77,14.737500
9590000,77,14.737500
9600000,77,14.737500
9610000,78,14.737500
9620000,78,14.737500
9630000,78,14.737500
9640000,78,14.737500
9650000,78,14.732806
9660000,78,14.732806
9670000,78,14.732806
9680000,78,14.732806
9690000,78,14.725548
9700000,78,14.722902
9710000,78,14.722902
9720000,78,14.722902
9730000,78,14.722902
9740000,79,14.722902
9750000,79,14.722902
9760000,79,14.722902
9770000,79,14.722902
9780000,79,14.721210
9790000,79,14.717546
9800000,79,14.716722
9810000,79,14.716722
9820000,79,14.716722
9830000,79,14.716722
9840000,79,14.715842
9850000,79,14.715842
9860000,80,14.715842
9870000,80,14.713398
9880000,80,14.713398
9890000,80,14.713398
9900000,80,14.713398
9910000,80,14.712757
9920000,80,14.712757
9930000,80,14.712757
9940000,80,14.712739
9950000,80,14.708880
9960000,80,14.708880
9970000,80,14.708880
9980000,80,14.705847
9990000,81,14.705847
10000000,81,14.705847
