Iterations,Seconds,Score
4770000,34,17.533063
4780000,34,17.532222
4790000,34,17.532222
4800000,34,17.532222
4810000,34,17.532222
4820000,34,17.530446
4830000,34,17.530446
4840000,34,17.530446
4850000,34,17.527563
4860000,34,17.527563
4870000,34,17.526473
4880000,35,17.526473
4890000,35,17.518690
4900000,35,17.518690
4910000,35,17.517512
4920000,35,17.515936
4930000,35,17.515936
4940000,35,17.501820
4950000,35,17.501820
4960000,35,17.501820
4970000,35,17.499311
4980000,35,17.498710
4990000,35,17.498075
5000000,35,17.496524
5010000,35,17.496524
5020000,36,17.495836
5030000,36,17.485103
5040000,36,17.482392
5050000,36,17.482392
5060000,36,17.478324
5070000,36,17.478315
5080000,36,17.478315
5090000,36,17.478315
5100000,36,17.477733
5110000,36,17.477733
5120000,36,17.477733
5130000,36,17.477733
5140000,36,17.474214
5150000,36,17.474214
5160000,36,17.474214
5170000,37,17.474214
5180000,37,17.474214
5190000,37,17.471051
5200000,37,17.453937
5210000,37,17.453937
5220000,37,17.453937
5230000,37,17.453937
5240000,37,17.453694
5250000,37,17.453694
5260000,37,17.452145
5270000,37,17.440876
5280000,37,17.436833
5290000,37,17.428425
5300000,37,17.425860
5310000,38,17.425860
5320000,38,17.423926
5330000,38,17.423926
5340000,38,17.418537
5350000,38,17.418537
5360000,38,17.418537
5370000,38,17.418537
5380000,38,17.418537
5390000,38,17.417020
5400000,38,17.417020
5410000,38,17.417020
5420000,38,17.417020
5430000,38,17.410365
5440000,38,17.410365
5450000,39,17.407754
5460000,39,17.407754
5470000,39,17.407754
5480000,39,17.407754
5490000,39,17.407754
5500000,39,17.407754
5510000,39,17.407754
5520000,39,17.407754
5530000,39,17.407754
5540000,39,17.407754
5550000,39,17.407754
5560000,39,17.405883
5570000,39,17.405883
5580000,39,17.405883
5590000,39,17.404669
5600000,40,17.404669
5610000,40,17.404669
5620000,40,17.404669
5630000,40,17.400976
5640000,40,17.400976
5650000,40,17.397996
5660000,40,17.396114
5670000,40,17.386763
5680000,40,17.384695
5690000,40,17.384037
5700000,40,17.384037
5710000,40,17.384037
5720000,40,17.380820
5730000,40,17.380820
5740000,41,17.378794
5750000,41,17.377704
5760000,41,17.377704
5770000,41,17.375407
5780000,41,17.375356
5790000,41,17.375356
5800000,41,17.368576
5810000,41,17.368576
5820000,41,17.367396
5830000,41,17.366415
5840000,41,17.364703
5850000,41,17.355800
5860000,41,17.355138
5870000,41,17.355075
5880000,42,17.355075
5890000,42,17.355075
5900000,42,17.355075
5910000,42,17.355075
5920000,42,17.354916
5930000,42,17.352671
5940000,42,17.351348
5950000,42,17.349411
5960000,42,17.349411
5970000,42,17.349411
5980000,42,17.349102
5990000,42,17.348993
6000000,42,17.348993
6010000,42,17.348355
6020000,43,17.345489
6030000,43,17.342805
6040000,43,17.337789
6050000,43,17.335998
6060000,43,17.335295
6070000,43,17.335295
6080000,43,17.335295
6090000,43,17.333300
6100000,43,17.333300
6110000,43,17.333300
6120000,43,17.332638
6130000,43,17.331977
6140000,44,17.328758
6150000,44,17.328758
6160000,44,17.327406
6170000,44,17.319916
6180000,44,17.316471
6190000,44,17.316471
6200000,44,17.309606
6210000,44,17.289340
6220000,44,17.288814
6230000,44,17.286184
6240000,44,17.280043
6250000,44,17.280043
6260000,44,17.278449
6270000,45,17.278449
6280000,45,17.271365
6290000,45,17.270588
6300000,45,17.269328
6310000,45,17.254083
6320000,45,17.252888
6330000,45,17.250295
6340000,45,17.250295
6350000,45,17.250295
6360000,45,17.250295
6370000,45,17.234424
6380000,45,17.233952
6390000,45,17.233952
6400000,46,17.231358
6410000,46,17.230169
6420000,46,17.223657
6430000,46,17.223657
6440000,46,17.223657
6450000,46,17.218414
6460000,46,17.218414
6470000,46,17.215721
6480000,46,17.210884
6490000,46,17.210884
6500000,46,17.210884
6510000,46,17.209919
6520000,46,17.209919
6530000,47,17.180628
6540000,47,17.180628
6550000,47,17.178535
6560000,47,17.174328
6570000,47,17.174328
6580000,47,17.174203
6590000,47,17.174203
6600000,47,17.166655
6610000,47,17.166655
6620000,47,17.166655
6630000,47,17.164598
6640000,47,17.163650
6650000,47,17.161961
6660000,48,17.157396
6670000,48,17.155375
6680000,48,17.155375
6690000,48,17.147732
6700000,48,17.147732
6710000,48,17.143405
6720000,48,17.143405
6730000,48,17.143405
6740000,48,17.143405
6750000,48,17.143405
6760000,48,17.137321
6770000,48,17.089991
6780000,49,17.089991
6790000,49,17.089389
6800000,49,17.088133
6810000,49,17.088133
6820000,49,17.088133
6830000,49,17.088133
6840000,49,17.088133
6850000,49,17.081089
6860000,49,17.081017
6870000,49,17.080655
6880000,49,17.075477
6890000,49,17.075477
6900000,49,17.075477
6910000,50,17.074528
6920000,50,17.060181
6930000,50,17.060181
6940000,50,17.046340
6950000,50,17.046208
6960000,50,17.046208
6970000,50,17.046208
6980000,50,17.046208
6990000,50,17.046186
7000000,50,17.043833
7010000,50,17.043833
7020000,50,17.038292
7030000,51,17.038292
7040000,51,17.038292
7050000,51,17.036363
7060000,51,17.036363
7070000,51,17.036363
7080000,51,17.036363
7090000,51,17.032311
7100000,51,17.032311
7110000,51,17.032311
7120000,51,17.032311
7130000,51,17.027189
7140000,51,17.026168
7150000,51,17.021457
7160000,52,17.021457
7170000,52,17.021457
7180000,52,17.021457
7190000,52,17.009774
7200000,52,17.009774
7210000,52,17.009650
7220000,52,16.969704
7230000,52,16.968293
7240000,52,16.953183
7250000,52,16.953183
7260000,52,16.949373
7270000,52,16.949373
7280000,53,16.949373
7290000,53,16.948959
7300000,53,16.946166
7310000,53,16.943529
7320000,53,16.939705
7330000,53,16.939705
7340000,53,16.939705
7350000,53,16.939705
7360000,53,16.930607
7370000,53,16.927348
7380000,53,16.924414
7390000,53,16.924414
7400000,53,16.921803
7410000,54,16.921803
7420000,54,16.908195
7430000,54,16.908195
7440000,54,16.908195
7450000,54,16.899429
7460000,54,16.885286
7470000,54,16.883576
7480000,54,16.883576
7490000,54,16.883576
7500000,54,16.883148
7510000,54,16.883148
7520000,54,16.883148
7530000,54,16.880579
7540000,54,16.880579
7550000,54,16.880579
7560000,55,16.880019
7570000,55,16.880019
7580000,55,16.880019
7590000,55,16.880019
7600000,55,16.880019
7610000,55,16.880019
7620000,55,16.880019
7630000,55,16.880019
7640000,55,16.880019
7650000,55,16.880019
7660000,55,16.880019
7670000,55,16.880019
7680000,55,16.880019
7690000,55,16.880019
7700000,56,16.874601
7710000,56,16.874601
7720000,56,16.874601
7730000,56,16.874601
7740000,56,16.874601
7750000,56,16.874601
7760000,56,16.874601
7770000,56,16.874601
7780000,56,16.874601
7790000,56,16.874601
7800000,56,16.874601
7810000,56,16.874601
7820000,56,16.874601
7830000,56,16.872260
7840000,57,16.872260
7850000,57,16.872260
7860000,57,16.869867
7870000,57,16.869867
7880000,57,16.869867
7890000,57,16.869867
7900000,57,16.869867
7910000,57,16.869867
7920000,57,16.869867
7930000,57,16.869867
7940000,57,16.869867
7950000,57,16.869867
7960000,57,16.869867
7970000,57,16.869867
7980000,58,16.865151
7990000,58,16.859881
8000000,58,16.841679
8010000,58,16.841679
8020000,58,16.841679
8030000,58,16.841679
8040000,58,16.839730
8050000,58,16.839730
8060000,58,16.839354
8070000,58,16.839345
8080000,58,16.836952
8090000,58,16.836952
8100000,58,16.836952
8110000,58,16.833921
8120000,59,16.833921
8130000,59,16.830621
8140000,59,16.830128
8150000,59,16.829681
8160000,59,16.829681
8170000,59,16.826497
8180000,59,16.826497
8190000,59,16.822556
8200000,59,16.822556
8210000,59,16.820454
8220000,59,16.809198
8230000,59,16.809198
8240000,59,16.809198
8250000,59,16.809198
8260000,59,16.809198
8270000,60,16.809198
8280000,60,16.809198
8290000,60,16.809136
8300000,60,16.809136
8310000,60,16.809136
8320000,60,16.809136
8330000,60,16.807307
8340000,60,16.807307
8350000,60,16.807307
8360000,60,16.807307
8370000,60,16.802785
8380000,60,16.801046
8390000,60,16.801046
8400000,60,16.801046
8410000,61,16.798852
8420000,61,16.798852
8430000,61,16.798852
8440000,61,16.798852
8450000,61,16.798852
8460000,61,16.798852
8470000,61,16.798852
8480000,61,16.798852
8490000,61,16.798852
8500000,61,16.797591
8510000,61,16.797591
8520000,61,16.797591
8530000,61,16.797591
8540000,61,16.797191
8550000,62,16.795782
8560000,62,16.795782
8570000,62,16.795782
8580000,62,16.795782
8590000,62,16.793105
8600000,62,16.793105
8610000,62,16.793105
8620000,62,16.793105
8630000,62,16.793105
8640000,62,16.793105
8650000,62,16.781599
8660000,62,16.774494
8670000,62,16.774494
8680000,63,16.774494
8690000,63,16.774494
8700000,63,16.774494
8710000,63,16.774494
8720000,63,16.774494
8730000,63,16.774494
8740000,63,16.768031
8750000,63,16.767369
8760000,63,16.767369
8770000,63,16.767369
8780000,63,16.763975
8790000,63,16.763975
8800000,63,16.763975
8810000,63,16.763975
8820000,64,16.763975
8830000,64,16.763234
8840000,64,16.763234
8850000,64,16.763234
8860000,64,16.762108
8870000,64,16.762108
8880000,64,16.762108
8890000,64,16.762108
8900000,64,16.762108
8910000,64,16.762108
8920000,64,16.762108
8930000,64,16.762108
8940000,64,16.762108
8950000,64,16.762108
8960000,65,16.762108
8970000,65,16.762108
8980000,65,16.762108
8990000,65,16.761018
9000000,65,16.761018
9010000,65,16.761018
9020000,65,16.761018
9030000,65,16.761018
9040000,65,16.761018
9050000,65,16.761018
9060000,65,16.761018
9070000,65,16.761018
9080000,65,16.759138
9090000,65,16.759138
9100000,65,16.758139
9110000,66,16.758139
9120000,66,16.758139
9130000,66,16.758139
9140000,66,16.758139
9150000,66,16.758139
9160000,66,16.758139
9170000,66,16.758139
9180000,66,16.752073
9190000,66,16.752073
9200000,66,16.752073
9210000,66,16.752073
9220000,66,16.749901
9230000,66,16.749901
9240000,66,16.749901
9250000,67,16.749901
9260000,67,16.749901
9270000,67,16.749901
9280000,67,16.749901
9290000,67,16.749901
9300000,67,16.749901
9310000,67,16.747621
9320000,67,16.744880
9330000,67,16.744880
9340000,67,16.744880
9350000,67,16.744880
9360000,67,16.744880
9370000,67,16.744748
9380000,67,16.744748
9390000,68,16.744748
9400000,68,16.744748
9410000,68,16.744748
9420000,68,16.744748
9430000,68,16.744748
9440000,68,16.744748
9450000,68,16.744748
9460000,68,16.744748
9470000,68,16.741597
9480000,68,16.741597
9490000,68,16.741597
9500000,68,16.739956
9510000,68,16.739956
9520000,68,16.739956
9530000,69,16.739325
9540000,69,16.739325
9550000,69,16.730661
9560000,69,16.725877
9570000,69,16.725877
9580000,69,16.725877
9590000,69,16.725877
9600000,69,16.725877
9610000,69,16.725877
9620000,69,16.725877
9630000,69,16.725877
9640000,69,16.725877
9650000,69,16.725877
9660000,69,16.725877
9670000,70,16.725877
9680000,70,16.725877
9690000,70,16.725877
9700000,70,16.725877
9710000,70,16.725877
9720000,70,16.724516
9730000,70,16.724516
9740000,70,16.724516
9750000,70,16.723044
9760000,70,16.723044
9770000,70,16.720012
9780000,70,16.720012
9790000,70,16.720012
9800000,70,16.720012
9810000,70,16.720012
9820000,71,16.719350
9830000,71,16.719350
9840000,71,16.719350
9850000,71,16.719350
9860000,71,16.719350
9870000,71,16.719350
9880000,71,16.719350
9890000,71,16.719350
9900000,71,16.717964
9910000,71,16.717964
9920000,71,16.705010
9930000,71,16.705010
9940000,71,16.705010
9950000,71,16.705010
9960000,72,16.705010
9970000,72,16.705010
9980000,72,16.704768
9990000,72,16.704768
10000000,72,16.704768
