Iterations,Seconds,Score
10000,1755958680,32.655834
20000,1755958680,28.982546
30000,1755958680,27.376133
40000,1755958680,26.231830
50000,1755958681,25.668475
60000,1755958681,25.102310
70000,1755958681,24.691171
80000,1755958681,24.336891
90000,1755958681,23.973211
100000,1755958681,23.606816
110000,1755958682,23.390788
120000,1755958682,23.284783
130000,1755958682,23.192299
140000,1755958682,23.012041
150000,1755958682,22.928488
160000,1755958682,22.835693
170000,1755958682,22.717685
180000,1755958683,22.547544
190000,1755958683,22.441012
200000,1755958683,22.367913
210000,1755958683,22.259539
220000,1755958683,22.186425
230000,1755958683,22.061105
240000,1755958683,21.979909
250000,1755958683,21.971016
260000,1755958684,21.937984
270000,1755958684,21.909391
280000,1755958684,21.881837
290000,1755958684,21.827324
300000,1755958684,21.762225
310000,1755958684,21.701254
320000,1755958684,21.636278
330000,1755958685,21.573941
340000,1755958685,21.422285
350000,1755958685,21.365504
360000,1755958685,21.327693
370000,1755958685,21.305238
380000,1755958685,21.219726
390000,1755958685,21.148711
400000,1755958685,21.076912
410000,1755958686,21.010884
420000,1755958686,20.922972
430000,1755958686,20.890676
440000,1755958686,20.861569
450000,1755958686,20.851142
460000,1755958686,20.828161
470000,1755958686,20.783489
480000,1755958686,20.752059
490000,1755958687,20.722112
500000,1755958687,20.665620
510000,1755958687,20.635152
520000,1755958687,20.577124
530000,1755958687,20.494296
540000,1755958687,20.445319
550000,1755958687,20.403620
560000,1755958688,20.394547
570000,1755958688,20.325640
580000,1755958688,20.268307
590000,1755958688,20.228888
600000,1755958688,20.182871
610000,1755958688,20.148339
620000,1755958688,20.143043
630000,1755958689,20.129096
640000,1755958689,20.084744
650000,1755958689,20.050302
660000,1755958689,20.029031
670000,1755958689,20.007132
680000,1755958689,19.979815
690000,1755958689,19.967671
700000,1755958690,19.950526
710000,1755958690,19.911407
720000,1755958690,19.896564
730000,1755958690,19.866668
740000,1755958690,19.831313
750000,1755958690,19.815902
760000,1755958690,19.808334
770000,1755958690,19.788207
780000,1755958691,19.761172
790000,1755958691,19.725302
800000,1755958691,19.720212
810000,1755958691,19.696622
820000,1755958691,19.696083
830000,1755958691,19.637187
840000,1755958691,19.631671
850000,1755958692,19.563042
860000,1755958692,19.556337
870000,1755958692,19.543473
880000,1755958692,19.532620
890000,1755958692,19.517770
900000,1755958692,19.509870
910000,1755958692,19.490099
920000,1755958692,19.480795
930000,1755958693,19.477606
940000,1755958693,19.471452
950000,1755958693,19.462851
960000,1755958693,19.452039
970000,1755958693,19.386734
980000,1755958693,19.368273
990000,1755958693,19.359950
1000000,1755958694,19.338863
1010000,1755958694,19.304021
1020000,1755958694,19.300609
1030000,1755958694,19.290573
1040000,1755958694,19.277556
1050000,1755958694,19.265603
1060000,1755958694,19.245514
1070000,1755958694,19.242411
1080000,1755958695,19.185635
1090000,1755958695,19.169719
1100000,1755958695,19.155520
1110000,1755958695,19.155428
1120000,1755958695,19.136540
1130000,1755958695,19.125127
1140000,1755958695,19.122213
1150000,1755958696,19.104945
1160000,1755958696,19.056982
1170000,1755958696,19.034294
1180000,1755958696,19.015271
1190000,1755958696,19.006546
1200000,1755958696,19.003067
1210000,1755958696,18.989206
1220000,1755958696,18.980748
1230000,1755958697,18.954813
1240000,1755958697,18.933233
1250000,1755958697,18.933233
1260000,1755958697,18.931532
1270000,1755958697,18.912771
1280000,1755958697,18.894186
1290000,1755958697,18.890410
1300000,1755958698,18.885846
1310000,1755958698,18.873225
1320000,1755958698,18.872023
1330000,1755958698,18.869131
1340000,1755958698,18.845147
1350000,1755958698,18.832880
1360000,1755958698,18.831167
1370000,1755958699,18.814188
1380000,1755958699,18.804846
1390000,1755958699,18.802418
1400000,1755958699,18.768591
1410000,1755958699,18.741915
1420000,1755958699,18.732376
1430000,1755958699,18.726363
1440000,1755958700,18.712290
1450000,1755958700,18.690359
1460000,1755958700,18.674631
1470000,1755958700,18.663429
1480000,1755958700,18.659529
1490000,1755958700,18.639797
1500000,1755958700,18.637238
1510000,1755958700,18.617694
1520000,1755958701,18.615797
1530000,1755958701,18.612731
1540000,1755958701,18.608112
1550000,1755958701,18.589839
1560000,1755958701,18.583607
1570000,1755958701,18.582260
1580000,1755958701,18.573487
1590000,1755958702,18.568309
1600000,1755958702,18.566100
1610000,1755958702,18.532954
1620000,1755958702,18.527713
1630000,1755958702,18.518499
1640000,1755958702,18.514161
1650000,1755958702,18.514161
1660000,1755958703,18.490999
1670000,1755958703,18.476453
1680000,1755958703,18.438960
1690000,1755958703,18.427498
1700000,1755958703,18.422307
1710000,1755958703,18.406237
1720000,1755958703,18.405344
1730000,1755958704,18.404354
1740000,1755958704,18.400618
1750000,1755958704,18.400591
1760000,1755958704,18.390350
1770000,1755958704,18.388722
1780000,1755958704,18.388053
1790000,1755958704,18.384077
1800000,1755958705,18.380560
1810000,1755958705,18.377391
1820000,1755958705,18.374198
1830000,1755958705,18.371389
1840000,1755958705,18.371389
1850000,1755958705,18.359239
1860000,1755958705,18.355681
1870000,1755958705,18.352670
1880000,1755958706,18.340455
1890000,1755958706,18.328112
1900000,1755958706,18.311681
1910000,1755958706,18.307217
1920000,1755958706,18.304058
1930000,1755958706,18.297838
1940000,1755958707,18.277811
1950000,1755958707,18.271795
1960000,1755958707,18.266565
1970000,1755958707,18.249165
1980000,1755958707,18.247311
1990000,1755958707,18.247311
2000000,1755958707,18.245960
2010000,1755958708,18.236645
2020000,1755958708,18.228241
2030000,1755958708,18.210586
2040000,1755958708,18.201594
2050000,1755958708,18.190256
2060000,1755958708,18.182289
2070000,1755958708,18.177845
2080000,1755958709,18.168096
2090000,1755958709,18.158527
2100000,1755958709,18.153523
2110000,1755958709,18.147578
2120000,1755958709,18.135427
2130000,1755958709,18.127230
2140000,1755958710,18.123297
2150000,1755958710,18.120492
2160000,1755958710,18.114291
2170000,1755958710,18.114291
2180000,1755958710,18.112307
2190000,1755958710,18.069948
2200000,1755958710,18.064616
2210000,1755958711,18.051054
2220000,1755958711,18.031181
2230000,1755958711,18.025886
2240000,1755958711,18.000906
2250000,1755958711,17.987077
2260000,1755958711,17.982540
2270000,1755958711,17.978611
2280000,1755958712,17.973375
2290000,1755958712,17.955129
2300000,1755958712,17.950578
2310000,1755958712,17.949333
2320000,1755958712,17.940551
2330000,1755958712,17.926050
2340000,1755958712,17.926050
2350000,1755958713,17.920420
2360000,1755958713,17.916135
2370000,1755958713,17.911361
2380000,1755958713,17.910799
2390000,1755958713,17.907953
2400000,1755958713,17.896230
2410000,1755958713,17.885084
2420000,1755958714,17.881709
2430000,1755958714,17.876847
2440000,1755958714,17.874425
2450000,1755958714,17.873384
2460000,1755958714,17.872249
2470000,1755958714,17.870480
2480000,1755958714,17.870480
2490000,1755958715,17.850880
2500000,1755958715,17.849107
2510000,1755958715,17.846718
2520000,1755958715,17.846658
2530000,1755958715,17.832531
2540000,1755958715,17.832531
2550000,1755958715,17.823773
2560000,1755958716,17.820167
2570000,1755958716,17.818181
2580000,1755958716,17.818181
2590000,1755958716,17.803908
2600000,1755958716,17.794990
2610000,1755958717,17.792483
2620000,1755958717,17.786350
2630000,1755958717,17.784093
2640000,1755958717,17.783750
2650000,1755958717,17.781852
2660000,1755958717,17.773516
2670000,1755958717,17.773516
2680000,1755958718,17.772582
2690000,1755958718,17.766064
2700000,1755958718,17.756586
2710000,1755958718,17.754253
2720000,1755958718,17.751737
2730000,1755958718,17.750943
2740000,1755958719,17.749532
2750000,1755958719,17.746620
2760000,1755958719,17.739197
2770000,1755958719,17.728756
2780000,1755958719,17.717543
2790000,1755958719,17.716341
2800000,1755958720,17.714499
2810000,1755958720,17.706203
2820000,1755958720,17.696177
2830000,1755958720,17.690847
2840000,1755958720,17.689412
2850000,1755958720,17.686099
2860000,1755958720,17.686099
2870000,1755958721,17.680317
2880000,1755958721,17.679922
2890000,1755958721,17.678709
2900000,1755958721,17.678709
2910000,1755958721,17.675777
2920000,1755958721,17.658193
2930000,1755958722,17.657907
2940000,1755958722,17.657018
2950000,1755958722,17.655603
2960000,1755958722,17.655153
2970000,1755958722,17.655153
2980000,1755958722,17.654038
2990000,1755958722,17.651178
3000000,1755958723,17.639763
3010000,1755958723,17.632367
3020000,1755958723,17.629808
