Iterations,Seconds,Score
3190000,38,17.394903
3200000,38,17.394589
3210000,38,17.391953
3220000,38,17.389846
3230000,38,17.388436
3240000,38,17.388436
3250000,39,17.388129
3260000,39,17.375705
3270000,39,17.375705
3280000,39,17.375618
3290000,39,17.375618
3300000,39,17.373829
3310000,39,17.373829
3320000,39,17.371991
3330000,40,17.366476
3340000,40,17.366388
3350000,40,17.364524
3360000,40,17.364524
3370000,40,17.364524
3380000,40,17.364524
3390000,40,17.364524
3400000,40,17.362477
3410000,40,17.362477
3420000,40,17.350249
3430000,41,17.350249
3440000,41,17.350249
3450000,41,17.338509
3460000,41,17.334679
3470000,41,17.332622
3480000,41,17.331691
3490000,41,17.329027
3500000,41,17.329027
3510000,42,17.327651
3520000,42,17.326979
3530000,42,17.325945
3540000,42,17.320422
3550000,42,17.319666
3560000,42,17.319666
3570000,42,17.319666
3580000,42,17.319666
3590000,43,17.317814
3600000,43,17.317814
3610000,43,17.317814
3620000,43,17.313171
3630000,43,17.310306
3640000,43,17.310306
3650000,43,17.310116
3660000,43,17.300361
3670000,44,17.298666
3680000,44,17.298666
3690000,44,17.277856
3700000,44,17.272235
3710000,44,17.272235
3720000,44,17.266348
3730000,44,17.266102
3740000,45,17.254972
3750000,45,17.244368
3760000,45,17.242364
3770000,45,17.242364
3780000,45,17.242364
3790000,45,17.233943
3800000,45,17.225501
3810000,45,17.218269
3820000,46,17.216693
3830000,46,17.211728
3840000,46,17.211728
3850000,46,17.211728
3860000,46,17.211728
3870000,46,17.208381
3880000,46,17.208381
3890000,46,17.195360
3900000,47,17.195360
3910000,47,17.195360
3920000,47,17.190305
3930000,47,17.190305
3940000,47,17.184352
3950000,47,17.184352
3960000,47,17.160382
3970000,47,17.160382
3980000,48,17.153353
3990000,48,17.147871
4000000,48,17.144760
4010000,48,17.138709
4020000,48,17.132779
4030000,48,17.129829
4040000,48,17.129256
4050000,48,17.118141
4060000,49,17.110427
4070000,49,17.110427
4080000,49,17.108272
4090000,49,17.108220
4100000,49,17.108220
4110000,49,17.102420
4120000,49,17.102420
4130000,49,17.102420
4140000,50,17.098930
4150000,50,17.098258
4160000,50,17.098258
4170000,50,17.097972
4180000,50,17.097972
4190000,50,17.090453
4200000,50,17.090124
4210000,50,17.088214
4220000,51,17.087542
4230000,51,17.087542
4240000,51,17.087542
4250000,51,17.087542
4260000,51,17.073769
4270000,51,17.068820
4280000,51,17.068820
4290000,51,17.052675
4300000,52,17.052675
4310000,52,17.052675
4320000,52,17.051347
4330000,52,17.048446
4340000,52,17.048446
4350000,52,17.046631
4360000,52,17.046631
4370000,52,17.037243
4380000,53,17.035772
4390000,53,17.035772
4400000,53,17.035772
4410000,53,17.033773
4420000,53,17.033773
4430000,53,17.022979
4440000,53,17.018703
4450000,53,17.018703
4460000,54,17.008650
4470000,54,17.008650
4480000,54,17.008059
4490000,54,17.008059
4500000,54,17.008059
4510000,54,17.008059
4520000,54,17.008059
4530000,54,17.008059
4540000,54,17.000689
4550000,55,17.000689
4560000,55,17.000689
4570000,55,16.998809
4580000,55,16.998809
4590000,55,16.998455
4600000,55,16.996687
4610000,55,16.993895
4620000,55,16.993895
4630000,56,16.990155
4640000,56,16.990155
4650000,56,16.990155
4660000,56,16.988078
4670000,56,16.988078
4680000,56,16.988078
4690000,56,16.988078
4700000,56,16.988078
4710000,57,16.988078
4720000,57,16.987148
4730000,57,16.987148
4740000,57,16.983291
4750000,57,16.981868
4760000,57,16.976278
4770000,57,16.969724
4780000,57,16.969724
4790000,58,16.969724
4800000,58,16.969610
4810000,58,16.967241
4820000,58,16.967241
4830000,58,16.967241
4840000,58,16.959863
4850000,58,16.959863
4860000,58,16.959863
4870000,59,16.959863
4880000,59,16.957813
4890000,59,16.957813
4900000,59,16.954256
4910000,59,16.949181
4920000,59,16.945646
4930000,59,16.939607
4940000,59,16.939607
4950000,60,16.939607
4960000,60,16.939607
4970000,60,16.938091
4980000,60,16.936204
4990000,60,16.934944
5000000,60,16.934836
5010000,60,16.931527
5020000,61,16.930887
5030000,61,16.930887
5040000,61,16.930887
5050000,61,16.930610
5060000,61,16.930610
5070000,61,16.927001
5080000,61,16.927001
5090000,61,16.927001
5100000,62,16.923984
5110000,62,16.910338
5120000,62,16.910338
5130000,62,16.906125
5140000,62,16.906125
5150000,62,16.906125
5160000,62,16.895707
5170000,62,16.895124
5180000,63,16.893177
5190000,63,16.893177
5200000,63,16.887176
5210000,63,16.887176
5220000,63,16.887176
5230000,63,16.886246
5240000,63,16.886246
5250000,63,16.886246
5260000,63,16.886246
5270000,63,16.875519
5280000,64,16.875472
5290000,64,16.875472
5300000,64,16.874517
5310000,64,16.866427
5320000,64,16.866427
5330000,64,16.866427
5340000,64,16.856281
5350000,64,16.856281
5360000,64,16.856281
5370000,65,16.856281
5380000,65,16.856281
5390000,65,16.853888
5400000,65,16.852022
5410000,65,16.852022
5420000,65,16.852022
5430000,65,16.852022
5440000,65,16.852022
5450000,66,16.851383
5460000,66,16.851383
5470000,66,16.851383
5480000,66,16.851383
5490000,66,16.851383
5500000,66,16.848668
5510000,66,16.847412
5520000,66,16.847412
5530000,66,16.847412
5540000,67,16.847412
5550000,67,16.844793
5560000,67,16.840612
5570000,67,16.840612
5580000,67,16.840612
5590000,67,16.838096
5600000,67,16.837453
5610000,67,16.837401
5620000,68,16.837401
5630000,68,16.837120
5640000,68,16.833697
5650000,68,16.833697
5660000,68,16.833697
5670000,68,16.833697
5680000,68,16.830213
5690000,68,16.829408
5700000,69,16.829408
5710000,69,16.829408
5720000,69,16.814465
5730000,69,16.813740
5740000,69,16.807696
5750000,69,16.806848
5760000,69,16.805326
5770000,69,16.804869
5780000,70,16.794227
5790000,70,16.792619
5800000,70,16.787959
5810000,70,16.785740
5820000,70,16.778606
5830000,70,16.778606
5840000,70,16.775061
5850000,70,16.775061
5860000,71,16.775061
5870000,71,16.774391
5880000,71,16.770798
5890000,71,16.767967
5900000,71,16.767967
5910000,71,16.763118
5920000,71,16.763118
5930000,72,16.763118
5940000,72,16.760275
5950000,72,16.760275
5960000,72,16.760275
5970000,72,16.760275
5980000,72,16.759558
5990000,72,16.758668
6000000,72,16.758668
6010000,73,16.754735
6020000,73,16.747224
6030000,73,16.746841
6040000,73,16.746841
6050000,73,16.746841
6060000,73,16.746841
6070000,73,16.746841
6080000,73,16.745078
6090000,74,16.745078
6100000,74,16.745078
6110000,74,16.745078
6120000,74,16.744681
6130000,74,16.744681
6140000,74,16.744681
6150000,74,16.744681
6160000,74,16.744681
6170000,75,16.738919
6180000,75,16.738919
6190000,75,16.736132
6200000,75,16.730428
6210000,75,16.730428
6220000,75,16.730428
6230000,75,16.723222
6240000,75,16.723222
6250000,76,16.716124
6260000,76,16.701661
6270000,76,16.690363
6280000,76,16.689761
6290000,76,16.688868
6300000,76,16.688868
6310000,76,16.688868
6320000,76,16.684615
6330000,77,16.684615
6340000,77,16.680758
6350000,77,16.680758
6360000,77,16.680758
6370000,77,16.680758
6380000,77,16.680758
6390000,77,16.680758
6400000,77,16.666926
6410000,77,16.665652
6420000,78,16.665652
6430000,78,16.665509
6440000,78,16.665509
6450000,78,16.665137
6460000,78,16.656566
6470000,78,16.656566
6480000,78,16.655005
6490000,78,16.655005
6500000,78,16.640274
6510000,79,16.640245
6520000,79,16.639273
6530000,79,16.639273
6540000,79,16.639273
6550000,79,16.638810
6560000,79,16.638810
6570000,79,16.638810
6580000,79,16.638810
6590000,79,16.638810
6600000,80,16.638810
6610000,80,16.637005
6620000,80,16.636799
6630000,80,16.635503
6640000,80,16.633341
6650000,80,16.633341
6660000,80,16.633341
6670000,80,16.633341
6680000,80,16.633341
6690000,81,16.633341
6700000,81,16.633341
6710000,81,16.629117
6720000,81,16.629117
6730000,81,16.625434
6740000,81,16.625434
6750000,81,16.624234
6760000,81,16.624234
6770000,81,16.624234
6780000,82,16.622768
6790000,82,16.622768
6800000,82,16.622768
6810000,82,16.621445
6820000,82,16.617208
6830000,82,16.617208
6840000,82,16.616805
6850000,82,16.614846
6860000,83,16.613330
6870000,83,16.613330
6880000,83,16.613330
6890000,83,16.613330
6900000,83,16.596273
6910000,83,16.594254
6920000,83,16.592931
6930000,83,16.592931
6940000,83,16.589318
6950000,84,16.587014
6960000,84,16.587014
6970000,84,16.587014
6980000,84,16.587014
6990000,84,16.581738
7000000,84,16.581738
7010000,84,16.581505
7020000,85,16.581505
7030000,85,16.581505
7040000,85,16.581505
7050000,85,16.581505
7060000,85,16.581505
7070000,85,16.581505
7080000,85,16.581505
7090000,85,16.581505
7100000,85,16.581505
7110000,86,16.581505
7120000,86,16.580919
7130000,86,16.578461
7140000,86,16.578461
7150000,86,16.578461
7160000,86,16.578461
7170000,86,16.578461
7180000,86,16.574123
7190000,87,16.569175
7200000,87,16.569175
7210000,87,16.566339
7220000,87,16.566339
7230000,87,16.566174
7240000,87,16.566174
7250000,87,16.566174
7260000,87,16.566174
7270000,88,16.566174
7280000,88,16.565461
7290000,88,16.565461
7300000,88,16.565461
7310000,88,16.565461
7320000,88,16.565461
7330000,88,16.565461
7340000,88,16.565461
7350000,89,16.565244
7360000,89,16.556411
7370000,89,16.556411
7380000,89,16.556411
7390000,89,16.556411
7400000,89,16.556411
7410000,89,16.553526
7420000,89,16.553526
7430000,90,16.553526
7440000,90,16.553526
7450000,90,16.553526
7460000,90,16.551462
7470000,90,16.551462
7480000,90,16.551415
7490000,90,16.551236
7500000,90,16.551236
7510000,91,16.549344
7520000,91,16.549344
7530000,91,16.549344
7540000,91,16.546036
7550000,91,16.546036
7560000,91,16.540180
7570000,91,16.540180
7580000,92,16.540180
7590000,92,16.538044
7600000,92,16.534440
7610000,92,16.534440
7620000,92,16.532259
7630000,92,16.531602
7640000,92,16.531602
7650000,92,16.531602
7660000,93,16.531602
7670000,93,16.531602
7680000,93,16.531602
7690000,93,16.531602
7700000,93,16.518383
7710000,93,16.518383
7720000,93,16.515956
7730000,93,16.515956
7740000,93,16.515956
7750000,94,16.510187
7760000,94,16.510187
7770000,94,16.510187
7780000,94,16.509966
7790000,94,16.509966
7800000,94,16.507938
7810000,94,16.507938
7820000,94,16.507526
7830000,95,16.507526
7840000,95,16.507526
7850000,95,16.507526
7860000,95,16.507526
7870000,95,16.507526
7880000,95,16.507526
7890000,95,16.507152
7900000,95,16.505307
7910000,95,16.497202
7920000,96,16.497202
7930000,96,16.497097
7940000,96,16.495306
7950000,96,16.495306
7960000,96,16.493882
7970000,96,16.492364
7980000,96,16.492364
7990000,96,16.492364
8000000,96,16.492364
8010000,97,16.492364
8020000,97,16.491742
8030000,97,16.487840
8040000,97,16.484897
8050000,97,16.484897
8060000,97,16.484897
8070000,97,16.484897
8080000,97,16.484897
8090000,97,16.480294
8100000,98,16.480294
8110000,98,16.480294
8120000,98,16.478188
8130000,98,16.478188
8140000,98,16.478188
8150000,98,16.476858
8160000,98,16.476858
8170000,98,16.476858
8180000,98,16.476191
8190000,99,16.476191
8200000,99,16.476191
8210000,99,16.476191
8220000,99,16.473910
8230000,99,16.472587
8240000,99,16.472587
8250000,99,16.468401
8260000,99,16.468401
8270000,100,16.468401
8280000,100,16.468401
8290000,100,16.468401
8300000,100,16.468401
8310000,100,16.468401
8320000,100,16.468401
8330000,100,16.455420
8340000,100,16.455420
8350000,101,16.455420
8360000,101,16.455420
8370000,101,16.455420
8380000,101,16.455420
8390000,101,16.453069
8400000,101,16.453069
8410000,101,16.453069
8420000,101,16.453069
8430000,102,16.453069
8440000,102,16.453069
8450000,102,16.453069
8460000,102,16.453069
8470000,102,16.453069
8480000,102,16.453069
8490000,102,16.453069
8500000,102,16.453069
8510000,102,16.453069
8520000,103,16.453069
8530000,103,16.453069
8540000,103,16.440949
8550000,103,16.440949
8560000,103,16.440126
8570000,103,16.440126
8580000,103,16.438781
8590000,104,16.438781
8600000,104,16.438781
8610000,104,16.438781
8620000,104,16.438781
8630000,104,16.437486
8640000,104,16.437486
8650000,104,16.437393
8660000,104,16.437393
8670000,105,16.436213
8680000,105,16.430428
8690000,105,16.430428
8700000,105,16.430428
8710000,105,16.424301
8720000,105,16.424094
8730000,105,16.422567
8740000,106,16.422567
8750000,106,16.422567
8760000,106,16.420624
8770000,106,16.414503
8780000,106,16.414503
8790000,106,16.414503
8800000,106,16.414503
8810000,106,16.412211
8820000,107,16.410875
8830000,107,16.403219
8840000,107,16.402688
8850000,107,16.401193
8860000,107,16.401193
8870000,107,16.400974
8880000,107,16.396156
8890000,107,16.396156
8900000,108,16.393555
8910000,108,16.387551
8920000,108,16.386316
8930000,108,16.386316
8940000,108,16.386316
8950000,108,16.386316
8960000,108,16.385221
8970000,108,16.385221
8980000,109,16.385221
8990000,109,16.385221
9000000,109,16.383663
9010000,109,16.382367
9020000,109,16.382367
9030000,109,16.382367
9040000,109,16.380623
9050000,109,16.379894
9060000,110,16.378087
9070000,110,16.378087
9080000,110,16.378087
9090000,110,16.378087
9100000,110,16.378087
9110000,110,16.378087
9120000,110,16.378087
9130000,110,16.377536
9140000,111,16.377536
9150000,111,16.377536
9160000,111,16.377536
9170000,111,16.377536
9180000,111,16.375895
9190000,111,16.375895
9200000,111,16.375895
9210000,111,16.375895
9220000,112,16.375895
9230000,112,16.375895
9240000,112,16.375895
9250000,112,16.370196
9260000,112,16.370196
9270000,112,16.370196
9280000,112,16.370196
9290000,112,16.370196
9300000,112,16.370196
9310000,113,16.368580
9320000,113,16.368580
9330000,113,16.368580
9340000,113,16.368580
9350000,113,16.368580
9360000,113,16.368580
9370000,113,16.368580
9380000,113,16.367559
9390000,113,16.367559
9400000,114,16.367559
9410000,114,16.367559
9420000,114,16.363004
9430000,114,16.361022
9440000,114,16.361022
9450000,114,16.359720
9460000,114,16.353608
9470000,114,16.353608
9480000,114,16.350519
9490000,115,16.349799
9500000,115,16.349411
9510000,115,16.345162
9520000,115,16.344887
9530000,115,16.344887
9540000,115,16.344887
9550000,115,16.343658
9560000,115,16.341722
9570000,115,16.341722
9580000,116,16.341722
9590000,116,16.341722
9600000,116,16.341722
9610000,116,16.341086
9620000,116,16.335528
9630000,116,16.335528
9640000,116,16.335528
9650000,116,16.335528
9660000,117,16.334924
9670000,117,16.332944
9680000,117,16.332944
9690000,117,16.332944
9700000,117,16.328801
9710000,117,16.327476
9720000,117,16.327476
9730000,117,16.325813
9740000,118,16.325813
9750000,118,16.320866
9760000,118,16.320866
9770000,118,16.320866
9780000,118,16.317098
9790000,118,16.305090
9800000,118,16.305090
9810000,119,16.291343
9820000,119,16.291343
9830000,119,16.291343
9840000,119,16.288771
9850000,119,16.288731
9860000,119,16.288252
9870000,119,16.288252
9880000,119,16.287064
9890000,120,16.286855
9900000,120,16.279640
9910000,120,16.279640
9920000,120,16.279640
9930000,120,16.279640
9940000,120,16.279640
9950000,120,16.278024
9960000,120,16.273612
9970000,121,16.273612
9980000,121,16.273612
9990000,121,16.273612
10000000,121,16.272632
